-5.0,-5.0,1.000011342249962
-5.0,-4.285714285714286,1.7726738682544014
-5.0,-3.571428571428571,2.5997554617230727
-5.0,-2.857142857142857,3.3939013624592715
-5.0,-2.142857142857143,4.067943391258712
-5.0,-1.4285714285714284,4.5348817172969715
-5.0,-0.7142857142857144,4.707717573027859
-5.0,0.0,4.5
-5.0,0.7142857142857144,3.9146141123760363
-5.0,1.4285714285714288,3.0698495908241688
-5.0,2.1428571428571432,2.051679217132706
-5.0,2.8571428571428577,0.9488412163166084
-5.0,3.571428571428571,-0.15232283509178646
-5.0,4.2857142857142865,-1.1644465813177827
-5.0,5.0,-1.9999789358214985
-4.285714285714286,-5.0,0.2857267853366928
-4.285714285714286,-4.285714285714286,1.0658738147339033
-4.285714285714286,-3.571428571428571,1.9149842359117804
-4.285714285714286,-2.857142857142857,2.745679916489907
-4.285714285714286,-2.142857142857143,3.4707690848151405
-4.285714285714286,-1.4285714285714284,4.003330273669257
-4.285714285714286,-0.7142857142857144,4.256157637235974
-4.285714285714286,0.0,4.142857142857143
-4.285714285714286,0.7142857142857144,3.651888333882205
-4.285714285714286,1.4285714285714288,2.8871153201661692
-4.285714285714286,2.1428571428571432,1.9345678092905643
-4.285714285714286,2.8571428571428577,0.8827769480002586
-4.285714285714286,3.571428571428571,-0.1818373235662079
-4.285714285714286,4.2857142857142865,-1.171932242082999
-4.285714285714286,5.0,-1.9999800931939438
-3.571428571428571,-5.0,-0.42855777157657643
-3.571428571428571,-4.285714285714286,0.3590737612134051
-3.571428571428571,-3.571428571428571,1.2302130101004871
-3.571428571428571,-2.857142857142857,2.0974584705205417
-3.571428571428571,-2.142857142857143,2.8735947783715683
-3.571428571428571,-1.4285714285714284,3.471778830041542
-3.571428571428571,-0.7142857142857144,3.804597701444091
-3.571428571428571,0.0,3.7857142857142856
-3.571428571428571,0.7142857142857144,3.3891625553883746
-3.571428571428571,1.4285714285714288,2.7043810495081693
-3.571428571428571,2.1428571428571432,1.8174564014484222
-3.571428571428571,2.8571428571428577,0.816712679683909
-3.571428571428571,3.571428571428571,-0.21135181204062942
-3.571428571428571,4.2857142857142865,-1.1794179028482152
-3.571428571428571,5.0,-1.999981250566389
-2.857142857142857,-5.0,-1.1428423284898452
-2.857142857142857,-4.285714285714286,-0.3477262923070925
-2.857142857142857,-3.571428571428571,0.5454417842891945
-2.857142857142857,-2.857142857142857,1.4492370245511774
-2.857142857142857,-2.142857142857143,2.276420471927996
-2.857142857142857,-1.4285714285714284,2.9402273864138277
-2.857142857142857,-0.7142857142857144,3.3530377656522075
-2.857142857142857,0.0,3.4285714285714284
-2.857142857142857,0.7142857142857144,3.126436776894544
-2.857142857142857,1.4285714285714288,2.52164677885017
-2.857142857142857,2.1428571428571432,1.70034499360628
-2.857142857142857,2.8571428571428577,0.7506484113675594
-2.857142857142857,3.571428571428571,-0.2408663005150508
-2.857142857142857,4.2857142857142865,-1.1869035636134315
-2.857142857142857,5.0,-1.999982407938834
-2.142857142857143,-5.0,-1.8571268854031144
-2.142857142857143,-4.285714285714286,-1.0545263458275906
-2.142857142857143,-3.571428571428571,-0.1393294415220985
-2.142857142857143,-2.857142857142857,0.8010155785818127
-2.142857142857143,-2.142857142857143,1.679246165484424
-2.142857142857143,-1.4285714285714284,2.4086759427861133
-2.142857142857143,-0.7142857142857144,2.901477829860324
-2.142857142857143,0.0,3.0714285714285716
-2.142857142857143,0.7142857142857144,2.8637109984007134
-2.142857142857143,1.4285714285714288,2.33891250819217
-2.142857142857143,2.1428571428571432,1.583233585764138
-2.142857142857143,2.8571428571428577,0.6845841430512096
-2.142857142857143,3.571428571428571,-0.2703807889894723
-2.142857142857143,4.2857142857142865,-1.1943892243786478
-2.142857142857143,5.0,-1.9999835653112792
-1.4285714285714284,-5.0,-2.2764865230382236
-1.4285714285714284,-4.285714285714286,-1.5231066604114627
-1.4285714285714284,-3.571428571428571,-0.7024962680054789
-1.4285714285714284,-2.857142857142857,0.2242587793937653
-1.4285714285714284,-2.142857142857143,1.1090141337703416
-1.4285714285714284,-1.4285714285714284,1.870020398265184
-1.4285714285714284,-0.7142857142857144,2.426066050379545
-1.4285714285714284,0.0,2.6976486895093017
